"ID","NAME","STATUS","OPENINGTIME","CLOSINGTIME","DAYSOFWEEK","PARTOFREFERENCE","MANAGINGORGANIZATION","TYPECODE","TYPEDESCRIPTION"
I158,Cama I158,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I100,CINF,BD,Bed
I159,Cama I159,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I100,CINF,BD,Bed
I160,Cama I160,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I100,CINF,BD,Bed
I201,Cama I201,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I202,Cama I202,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I203,Cama I203,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I204,Cama I204,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I205,Cama I205,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I206,Cama I206,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I207,Cama I207,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I208,Cama I208,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I209,Cama I209,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I210,Cama I210,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I211,Cama I211,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I212,Cama I212,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I213,Cama I213,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I214,Cama I214,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I215,Cama I215,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I216,Cama I216,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I217,Cama I217,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I218,Cama I218,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I219,Cama I219,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I220,Cama I220,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I221,Cama I221,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I222,Cama I222,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I223,Cama I223,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I224,Cama I224,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I225,Cama I225,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I226,Cama I226,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I227,Cama I227,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I228,Cama I228,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I229,Cama I229,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I230,Cama I230,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I236,Cama I236,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I237,Cama I237,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I241,Cama I241,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I242,Cama I242,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I243,Cama I243,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I244,Cama I244,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I246,Cama I246,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I247,Cama I247,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I248,Cama I248,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I251,Cama I251,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I252,Cama I252,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I256,Cama I256,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I257,Cama I257,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I261,Cama I261,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I262,Cama I262,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I263,Cama I263,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I264,Cama I264,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I266,Cama I266,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I267,Cama I267,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I268,Cama I268,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I269,Cama I269,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I271,Cama I271,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I272,Cama I272,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I273,Cama I273,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I274,Cama I274,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I277,Cama I277,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I278,Cama I278,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I280,Cama I280,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I281,Cama I281,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I291,Cama I291,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I292,Cama I292,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I293,Cama I293,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I294,Cama I294,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I295,Cama I295,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I296,Cama I296,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I297,Cama I297,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I298,Cama I298,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I299,Cama I299,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I200,CINF,BD,Bed
I300,Cama I300,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I301,Cama I301,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I302,Cama I302,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I303,Cama I303,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I304,Cama I304,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I305,Cama I305,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I306,Cama I306,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I307,Cama I307,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I308,Cama I308,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I309,Cama I309,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I310,Cama I310,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I311,Cama I311,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I312,Cama I312,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I313,Cama I313,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I314,Cama I314,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I315,Cama I315,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I316,Cama I316,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I317,Cama I317,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I318,Cama I318,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I319,Cama I319,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I320,Cama I320,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I321,Cama I321,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I322,Cama I322,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I323,Cama I323,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I324,Cama I324,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I325,Cama I325,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I326,Cama I326,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I327,Cama I327,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
I328,Cama I328,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",I300,CINF,BD,Bed
M001,Cama M001,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M002,Cama M002,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M003,Cama M003,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M004,Cama M004,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M005,Cama M005,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M006,Cama M006,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M007,Cama M007,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M008,Cama M008,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M009,Cama M009,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M010,Cama M010,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M011,Cama M011,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M012,Cama M012,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M013,Cama M013,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M014,Cama M014,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M015,Cama M015,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M016,Cama M016,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M017,Cama M017,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M018,Cama M018,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M019,Cama M019,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M020,Cama M020,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M021,Cama M021,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M022,Cama M022,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M023,Cama M023,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M024,Cama M024,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M025,Cama M025,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M026,Cama M026,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M027,Cama M027,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M028,Cama M028,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M029,Cama M029,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M030,Cama M030,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M031,Cama M031,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M032,Cama M032,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M033,Cama M033,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M034,Cama M034,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M035,Cama M035,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M036,Cama M036,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M037,Cama M037,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M038,Cama M038,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M039,Cama M039,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M040,Cama M040,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M041,Cama M041,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M042,Cama M042,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M043,Cama M043,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M044,Cama M044,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M045,Cama M045,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M046,Cama M046,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M047,Cama M047,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M048,Cama M048,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M049,Cama M049,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M050,Cama M050,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M051,Cama M051,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M052,Cama M052,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M053,Cama M053,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M054,Cama M054,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M055,Cama M055,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
M056,Cama M056,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",M3UV,COBG,BD,Bed
PJ02,Cama PJ02,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3PH",CMQUI,BD,Bed
PQ01,Cama PQ01,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P007,Cama P007,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PD00,CPSQ,BD,Bed
P121,Cama P121,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P122,Cama P122,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PA01,CPSQ,BD,Bed
P123,Cama P123,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PA01,CPSQ,BD,Bed
P124,Cama P124,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PA01,CPSQ,BD,Bed
P125,Cama P125,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PA01,CPSQ,BD,Bed
P151,Cama P151,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P152,Cama P152,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P153,Cama P153,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P154,Cama P154,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P155,Cama P155,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P156,Cama P156,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P157,Cama P157,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P158,Cama P158,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P159,Cama P159,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P160,Cama P160,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P161,Cama P161,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P162,Cama P162,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P163,Cama P163,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P164,Cama P164,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P165,Cama P165,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P166,Cama P166,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P167,Cama P167,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P168,Cama P168,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P169,Cama P169,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P170,Cama P170,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P171,Cama P171,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P172,Cama P172,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB01,CPSQ,BD,Bed
P251,Cama P251,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P252,Cama P252,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P253,Cama P253,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P254,Cama P254,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P255,Cama P255,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P256,Cama P256,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P257,Cama P257,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P258,Cama P258,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P259,Cama P259,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P260,Cama P260,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P261,Cama P261,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P262,Cama P262,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P263,Cama P263,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P264,Cama P264,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P265,Cama P265,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P266,Cama P266,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P267,Cama P267,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P268,Cama P268,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P269,Cama P269,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P270,Cama P270,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P271,Cama P271,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P272,Cama P272,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
P273,Cama P273,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",PB02,CPSQ,BD,Bed
Q123,Cama Q123,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",Q151,HCAN,BD,Bed
Q124,Cama Q124,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",Q151,HCAN,BD,Bed
Q125,Cama Q125,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",Q151,HCAN,BD,Bed
Q126,Cama Q126,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",Q151,HCAN,BD,Bed
Q127,Cama Q127,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",Q151,HCAN,BD,Bed
Q128,Cama Q128,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",Q151,HCAN,BD,Bed
Q131,Cama Q131,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",Q151,HCAN,BD,Bed
Q132,Cama Q132,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",Q151,HCAN,BD,Bed
Q133,Cama Q133,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",Q151,HCAN,BD,Bed
Q134,Cama Q134,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",Q151,HCAN,BD,Bed
Q135,Cama Q135,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",Q151,HCAN,BD,Bed
Q136,Cama Q136,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",Q151,HCAN,BD,Bed
Q137,Cama Q137,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",Q151,HCAN,BD,Bed
